name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"Alcatel V3 Pro 5G (Matcha Green, 8GB+256GB) | India’s 1st Patented NXTPAPER Superior Display | 50MP AI Dual Camera | NFC, 2TB Expandable Memory | Gemini in-Built | with Charger",Alcatel,smartphones,14999.0,25999.0,42.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:51.431999
"realme 15T 5G Smartphone 8+256GB 6.67inch Screen, 120Hz Display,7000mAh Battery,60W Fast Charge,Front & Rear Dual 50MP Cameras, Dimensity 6400 Max 5G Chipset,IP69, Suit Titanium",realme,smartphones,29999.0,38999.0,23.0,4.5,99.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:52.090601
"Redmi Note 15 SE 5G Smartphone, Carbon Black, 8GB RAM, 256GB, 5800mAh Battery, IP66 Military Grade",Redmi,smartphones,25299.0,27999.0,10.0,5.0,1.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:04.516437
"Samsung Galaxy Z Fold4 5G (Graygreen, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Samsung,smartphones,89999.0,177999.0,49.0,3.0,222.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:25:04.815562
"Lava Play Ultra 5G (Arctic Slate, 8+8*GB RAM, 128GB Storage)|MTK D7300 Processor-700K+ Antutu| 6.67"" FHD+AMOLED Display | 64MP Sony Camera | UFS 3.1 Storage | 5000mAh-33W Fast Charging | IP64 Rated",Lava,smartphones,,,,4.1,552.0,0,,,amazon,2026-05-14,2026-05-14T22:25:05.157938
"OnePlus 10T 5G (Jade Green, 8GB RAM, 128GB Storage)",OnePlus,smartphones,35999.0,49999.0,28.0,4.3,4907.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:25:05.610074
"Samsung Galaxy M13 5G (Stardust Brown, 4GB, 64GB Storage) | 5000mAh Battery | Upto 8GB RAM with RAM Plus",Samsung,smartphones,16999.0,16999.0,,4.1,7841.0,1,,,amazon,2026-05-14,2026-05-14T22:25:05.867297
"Motorola G72 (6GB, 128GB) (Meteorite Grey)",Motorola,smartphones,17299.0,21999.0,21.0,4.0,19.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:25:07.682118
"Samsung Galaxy S26 Plus 5G (Black, 12GB RAM, 512GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera, 4900mAh Battery and Super Fast Wireless Charging",Samsung,smartphones,114999.0,139999.0,18.0,1.8,10.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:08.168187
"XIAOMI 17 (12GB/512GB)|50MP Leica Triple Camera|Snapdragon 8 Elite Gen 5|6.3"" CrystalRes 1-120Hz AMOLED|6330mAh Battery|100W HyperCharge HyperOS 3|3500nits Display| Ice Blue Edition",XIAOMI,smartphones,89998.0,119999.0,25.0,4.4,26.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:08.454115
Motorola G71 5G 6GB RAM 128GB Storage (Arctic Blue),Motorola,smartphones,17389.0,22999.0,24.0,3.8,20.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:25:09.685228
"Samsung Galaxy A35 5G (Awesome Iceblue, 8GB RAM, 128GB Storage) Without Offer",Samsung,smartphones,33999.0,33999.0,,4.4,971.0,1,"FREE delivery Mon, 18 May",,amazon,2026-05-14,2026-05-14T22:25:10.486823
"Motorola Signature (Martini Olive, 16GB RAM +1TB Storage)",Motorola,smartphones,70998.0,84999.0,16.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:10.909875
"Mi 11X 5G (Celestial Silver, 6GB RAM, 128GB Storage) | SD 870 | DisplayMate A+ rated 120Hz E4 AMOLED | 48MP Sony sensor",Mi,smartphones,29999.0,33999.0,12.0,4.1,19540.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:11.203592
"realme P4 Lite Smartphone, 4GB RAM, 128GB Storage, Sea Blue",realme,smartphones,13590.0,13999.0,3.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:11.491551
"Motorola G45 5G (Brilliant Green, 4GB RAM, 128GB Storage) | 6.5"" FHD+ Display | Snapdragon 6 Gen1 Processor | 50MP Camera | 16MP Front Camera | 5000mAh Battery | 33W Charging",Motorola,smartphones,10997.0,10997.0,,4.3,207.0,1,,,amazon,2026-05-14,2026-05-14T22:25:11.720452
"realme C85 5G Smartphone 4+128GB Purple, 6.8inch Screen, 144HZ Vision Display, 45W Fast Charge, 7000mAh Battery, 4+50MP Camera, MediaTek Dimensity 6300, IP69",realme,smartphones,,,,4.6,227.0,0,,,amazon,2026-05-14,2026-05-14T22:25:11.989165
"Vivo V23e 5G (128, 8GB Midnight Blue, New)",Vivo,smartphones,23999.0,28990.0,17.0,4.0,70.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:25:12.260049
"Samsung Galaxy M56 5G Mobile (Black, 8GB RAM, 128GB Storage)| Segment Slimmest | Gorilla Glass Victus+ | 10 Bit HDR Video | 50MP Camera | AI | Vapour Cooling Chamber | Lag-free Gaming| Without Charger",Samsung,smartphones,21998.0,33999.0,35.0,4.3,1588.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:25:43.271306
